Local time,Open,High,Low,Close,Volume
23.02.2010 23:00:00.000 GMT+0100,1.54200,1.54615,1.54180,1.54605,38429.6995
24.02.2010 07:00:00.000 GMT+0100,1.54595,1.54760,1.54015,1.54125,129824.43840000001
24.02.2010 15:00:00.000 GMT+0100,1.54125,1.54725,1.53855,1.54075,103758.26900000001
24.02.2010 23:00:00.000 GMT+0100,1.54075,1.54220,1.53240,1.53315,48479.93
25.02.2010 07:00:00.000 GMT+0100,1.53315,1.53435,1.52445,1.52605,99364.96149999999
25.02.2010 15:00:00.000 GMT+0100,1.52610,1.53035,1.51880,1.52625,102744.6997
25.02.2010 23:00:00.000 GMT+0100,1.52625,1.52880,1.52330,1.52805,46068.20019999999
26.02.2010 07:00:00.000 GMT+0100,1.52805,1.53165,1.51770,1.51935,102403.70019999999
26.02.2010 15:00:00.000 GMT+0100,1.51935,1.52665,1.51515,1.52347,98882.47020000001
26.02.2010 23:00:00.000 GMT+0100,1.52347,1.52347,1.52347,1.52347,0
27.02.2010 07:00:00.000 GMT+0100,1.52347,1.52347,1.52347,1.52347,0
27.02.2010 15:00:00.000 GMT+0100,1.52347,1.52347,1.52347,1.52347,0
27.02.2010 23:00:00.000 GMT+0100,1.52347,1.52347,1.52347,1.52347,0
28.02.2010 07:00:00.000 GMT+0100,1.52347,1.52347,1.52347,1.52347,0
28.02.2010 15:00:00.000 GMT+0100,1.52347,1.52347,1.52347,1.52347,0
28.02.2010 23:00:00.000 GMT+0100,1.51540,1.52030,1.51280,1.51580,42689.2004
01.03.2010 07:00:00.000 GMT+0100,1.51580,1.51805,1.47805,1.49265,142089.0313
01.03.2010 15:00:00.000 GMT+0100,1.49270,1.50165,1.48800,1.49890,132649.402
01.03.2010 23:00:00.000 GMT+0100,1.49885,1.49985,1.49020,1.49235,43086.5996
02.03.2010 07:00:00.000 GMT+0100,1.49245,1.49890,1.48540,1.49710,151568.01179999998
02.03.2010 15:00:00.000 GMT+0100,1.49710,1.49865,1.48875,1.49700,116304.66890000002
02.03.2010 23:00:00.000 GMT+0100,1.49700,1.50755,1.49575,1.50370,48866.3302
03.03.2010 07:00:00.000 GMT+0100,1.50375,1.50675,1.49755,1.50525,102525.31010000002
03.03.2010 15:00:00.000 GMT+0100,1.50525,1.51305,1.50310,1.50970,89224.35010000001
03.03.2010 23:00:00.000 GMT+0100,1.50970,1.51070,1.50635,1.50735,35362.5303
04.03.2010 07:00:00.000 GMT+0100,1.50735,1.51190,1.50220,1.51010,101712.17970000001
04.03.2010 15:00:00.000 GMT+0100,1.51010,1.51355,1.50055,1.50300,79194.39980000001
04.03.2010 23:00:00.000 GMT+0100,1.50305,1.50655,1.50200,1.50325,31399.0395
05.03.2010 07:00:00.000 GMT+0100,1.50330,1.50555,1.49920,1.50350,74958.4497
05.03.2010 15:00:00.000 GMT+0100,1.50350,1.51665,1.50115,1.51340,72828.92039999999
05.03.2010 23:00:00.000 GMT+0100,1.51340,1.51340,1.51340,1.51340,0
06.03.2010 07:00:00.000 GMT+0100,1.51340,1.51340,1.51340,1.51340,0
06.03.2010 15:00:00.000 GMT+0100,1.51340,1.51340,1.51340,1.51340,0
06.03.2010 23:00:00.000 GMT+0100,1.51340,1.51340,1.51340,1.51340,0
07.03.2010 07:00:00.000 GMT+0100,1.51340,1.51340,1.51340,1.51340,0
07.03.2010 15:00:00.000 GMT+0100,1.51340,1.51340,1.51340,1.51340,0
07.03.2010 23:00:00.000 GMT+0100,1.51310,1.51860,1.51260,1.51690,51469.2189
08.03.2010 07:00:00.000 GMT+0100,1.51690,1.51960,1.51125,1.51460,124856.01030000001
08.03.2010 15:00:00.000 GMT+0100,1.51460,1.51685,1.50305,1.50650,113801.9401
08.03.2010 23:00:00.000 GMT+0100,1.50650,1.50680,1.49930,1.50170,26877.319999999996
09.03.2010 07:00:00.000 GMT+0100,1.50175,1.50275,1.49355,1.49685,129420.3809
09.03.2010 15:00:00.000 GMT+0100,1.49680,1.50145,1.49545,1.49960,111596.55929999998
09.03.2010 23:00:00.000 GMT+0100,1.49960,1.50155,1.49565,1.49735,28032
10.03.2010 07:00:00.000 GMT+0100,1.49735,1.49805,1.48725,1.49535,137333.1885
10.03.2010 15:00:00.000 GMT+0100,1.49540,1.49935,1.49200,1.49750,84286.05209999999
10.03.2010 23:00:00.000 GMT+0100,1.49750,1.49885,1.49485,1.49745,19105.6698
11.03.2010 07:00:00.000 GMT+0100,1.49745,1.50645,1.49450,1.50160,91199.42940000001
11.03.2010 15:00:00.000 GMT+0100,1.50160,1.50665,1.49915,1.50605,95979.841
11.03.2010 23:00:00.000 GMT+0100,1.50610,1.50865,1.50360,1.50600,21262.3997
12.03.2010 07:00:00.000 GMT+0100,1.50595,1.51725,1.50260,1.51500,123575.0308
12.03.2010 15:00:00.000 GMT+0100,1.51500,1.52170,1.51230,1.52025,81412.8204
12.03.2010 23:00:00.000 GMT+0100,1.52025,1.52025,1.52025,1.52025,0
13.03.2010 07:00:00.000 GMT+0100,1.52025,1.52025,1.52025,1.52025,0
13.03.2010 15:00:00.000 GMT+0100,1.52025,1.52025,1.52025,1.52025,0
13.03.2010 23:00:00.000 GMT+0100,1.52025,1.52025,1.52025,1.52025,0
14.03.2010 07:00:00.000 GMT+0100,1.52025,1.52025,1.52025,1.52025,0
14.03.2010 14:00:00.000 GMT+0100,1.52025,1.52025,1.52025,1.52025,0
14.03.2010 22:00:00.000 GMT+0100,1.51684,1.51975,1.51515,1.51575,37854.629499999995
15.03.2010 06:00:00.000 GMT+0100,1.51575,1.52070,1.50185,1.50525,124127.7632
15.03.2010 14:00:00.000 GMT+0100,1.50525,1.50865,1.50270,1.50560,112543.86840000002
15.03.2010 22:00:00.000 GMT+0100,1.50560,1.50710,1.50395,1.50560,30065.6299
16.03.2010 06:00:00.000 GMT+0100,1.50555,1.51540,1.49775,1.51335,131060.99699999999
16.03.2010 14:00:00.000 GMT+0100,1.51335,1.52595,1.51255,1.52420,145147.2998
16.03.2010 22:00:00.000 GMT+0100,1.52420,1.52575,1.52180,1.52205,43514.6201
17.03.2010 06:00:00.000 GMT+0100,1.52205,1.53815,1.52085,1.53325,157808.0996
17.03.2010 14:00:00.000 GMT+0100,1.53325,1.53685,1.52765,1.53235,128769.4527
17.03.2010 22:00:00.000 GMT+0100,1.53225,1.53285,1.52830,1.52860,23377.7998
18.03.2010 06:00:00.000 GMT+0100,1.52860,1.53275,1.52395,1.52870,99801.94870000001
18.03.2010 14:00:00.000 GMT+0100,1.52865,1.53175,1.52165,1.52410,109988.6984
18.03.2010 22:00:00.000 GMT+0100,1.52405,1.52555,1.52350,1.52410,15477.000100000001
19.03.2010 06:00:00.000 GMT+0100,1.52405,1.52435,1.51270,1.51405,113449.30129999999
19.03.2010 14:00:00.000 GMT+0100,1.51405,1.51630,1.49880,1.50105,96190.65939999999
19.03.2010 22:00:00.000 GMT+0100,1.50105,1.50105,1.50105,1.50105,0
20.03.2010 06:00:00.000 GMT+0100,1.50105,1.50105,1.50105,1.50105,0
20.03.2010 14:00:00.000 GMT+0100,1.50105,1.50105,1.50105,1.50105,0
20.03.2010 22:00:00.000 GMT+0100,1.50105,1.50105,1.50105,1.50105,0
21.03.2010 06:00:00.000 GMT+0100,1.50105,1.50105,1.50105,1.50105,0
21.03.2010 14:00:00.000 GMT+0100,1.50105,1.50105,1.50105,1.50105,0
21.03.2010 22:00:00.000 GMT+0100,1.50223,1.50228,1.49390,1.49625,23826.9
22.03.2010 06:00:00.000 GMT+0100,1.49625,1.50155,1.49310,1.49855,112345.6802
22.03.2010 14:00:00.000 GMT+0100,1.49850,1.51060,1.49730,1.50980,109117.679
22.03.2010 22:00:00.000 GMT+0100,1.50980,1.51120,1.50750,1.50895,20955.8703
