Local time,Open,High,Low,Close,Volume
23.04.2010 22:00:00.000 GMT+0100,1.53745,1.53745,1.53745,1.53745,0
24.04.2010 22:00:00.000 GMT+0100,1.53745,1.53745,1.53745,1.53745,0
25.04.2010 22:00:00.000 GMT+0100,1.53865,1.54975,1.53700,1.54555,317752.78060000006
26.04.2010 22:00:00.000 GMT+0100,1.54555,1.54830,1.52390,1.52630,412195.74179999996
27.04.2010 22:00:00.000 GMT+0100,1.52620,1.52875,1.51250,1.52065,385325.01360000006
28.04.2010 22:00:00.000 GMT+0100,1.52065,1.53415,1.51420,1.53180,356092.1085
29.04.2010 22:00:00.000 GMT+0100,1.53160,1.53905,1.52530,1.52665,278882.5114
30.04.2010 22:00:00.000 GMT+0100,1.52665,1.52710,1.52665,1.52710,0
01.05.2010 22:00:00.000 GMT+0100,1.52710,1.52710,1.52710,1.52710,0
02.05.2010 22:00:00.000 GMT+0100,1.53240,1.53335,1.52105,1.52460,236557.03820000004
03.05.2010 22:00:00.000 GMT+0100,1.52460,1.52645,1.50905,1.51420,360184.41769999993
04.05.2010 22:00:00.000 GMT+0100,1.51420,1.51725,1.50670,1.51010,333003.05159999995
05.05.2010 22:00:00.000 GMT+0100,1.50995,1.51475,1.47085,1.48305,294388.7504000001
06.05.2010 22:00:00.000 GMT+0100,1.48280,1.49345,1.44755,1.48010,240786.76850000003
07.05.2010 22:00:00.000 GMT+0100,1.48010,1.48010,1.48010,1.48010,0
08.05.2010 22:00:00.000 GMT+0100,1.48010,1.48010,1.48010,1.48010,0
09.05.2010 22:00:00.000 GMT+0100,1.48820,1.50540,1.47590,1.48450,276921.3194
10.05.2010 22:00:00.000 GMT+0100,1.48455,1.50035,1.47195,1.49535,240651.3187
11.05.2010 22:00:00.000 GMT+0100,1.49535,1.50445,1.48180,1.48225,294525.6843
12.05.2010 22:00:00.000 GMT+0100,1.48205,1.49165,1.45945,1.46115,241380.8615
13.05.2010 22:00:00.000 GMT+0100,1.46115,1.46390,1.44955,1.45315,210297.8294
14.05.2010 22:00:00.000 GMT+0100,1.45315,1.45315,1.45315,1.45315,0
15.05.2010 22:00:00.000 GMT+0100,1.45315,1.45315,1.45315,1.45315,0
16.05.2010 22:00:00.000 GMT+0100,1.45168,1.45455,1.42505,1.44750,216161.81989999991
17.05.2010 22:00:00.000 GMT+0100,1.44750,1.45185,1.43045,1.43320,242983.57839999994
18.05.2010 22:00:00.000 GMT+0100,1.43320,1.44480,1.42375,1.44420,251188.69150000002
19.05.2010 22:00:00.000 GMT+0100,1.44420,1.44655,1.42275,1.43640,255347.5402
20.05.2010 22:00:00.000 GMT+0100,1.43600,1.44955,1.43170,1.44560,254156.78970000002
21.05.2010 22:00:00.000 GMT+0100,1.44560,1.44560,1.44560,1.44560,0
22.05.2010 22:00:00.000 GMT+0100,1.44560,1.44560,1.44560,1.44560,0
23.05.2010 22:00:00.000 GMT+0100,1.44595,1.45275,1.43515,1.44235,215748.82040000003
24.05.2010 22:00:00.000 GMT+0100,1.44230,1.44235,1.42580,1.44070,259625.35740000004
25.05.2010 22:00:00.000 GMT+0100,1.44065,1.44470,1.43295,1.43865,235804.3524
26.05.2010 22:00:00.000 GMT+0100,1.43865,1.46065,1.43660,1.45800,245732.7871
27.05.2010 22:00:00.000 GMT+0100,1.45800,1.46110,1.44345,1.44535,231556.80859999996
28.05.2010 22:00:00.000 GMT+0100,1.44535,1.44535,1.44535,1.44535,0
29.05.2010 22:00:00.000 GMT+0100,1.44535,1.44535,1.44535,1.44535,0
30.05.2010 22:00:00.000 GMT+0100,1.44150,1.45470,1.44000,1.45365,129989.8098
31.05.2010 22:00:00.000 GMT+0100,1.45325,1.47220,1.44385,1.46475,305724.71760000003
01.06.2010 22:00:00.000 GMT+0100,1.46475,1.47700,1.45530,1.46490,279532.40739999997
02.06.2010 22:00:00.000 GMT+0100,1.46485,1.47425,1.45855,1.46125,273293.7386
03.06.2010 22:00:00.000 GMT+0100,1.46100,1.46810,1.44505,1.44515,300152.0008
04.06.2010 22:00:00.000 GMT+0100,1.44515,1.44515,1.44515,1.44515,0
05.06.2010 22:00:00.000 GMT+0100,1.44515,1.44515,1.44515,1.44515,0
06.06.2010 22:00:00.000 GMT+0100,1.44095,1.45625,1.43875,1.44665,380175.36030000006
07.06.2010 22:00:00.000 GMT+0100,1.44665,1.45280,1.43460,1.44680,333193.6785
08.06.2010 22:00:00.000 GMT+0100,1.44680,1.46075,1.43950,1.45275,281366.5867
09.06.2010 22:00:00.000 GMT+0100,1.45275,1.47175,1.45085,1.47130,261843.07030000002
10.06.2010 22:00:00.000 GMT+0100,1.47135,1.47585,1.45040,1.45485,248448.9087
11.06.2010 22:00:00.000 GMT+0100,1.45485,1.45485,1.45485,1.45485,0
12.06.2010 22:00:00.000 GMT+0100,1.45485,1.45485,1.45485,1.45485,0
13.06.2010 22:00:00.000 GMT+0100,1.45695,1.48085,1.45495,1.47425,266866.3808
14.06.2010 22:00:00.000 GMT+0100,1.47425,1.48360,1.46820,1.48005,300058.1876
15.06.2010 22:00:00.000 GMT+0100,1.48005,1.48550,1.47255,1.47285,243645.75699999995
16.06.2010 22:00:00.000 GMT+0100,1.47285,1.48375,1.46445,1.48240,209444.7113
17.06.2010 22:00:00.000 GMT+0100,1.48240,1.48860,1.47705,1.48195,194421.56039999996
18.06.2010 22:00:00.000 GMT+0100,1.48195,1.48195,1.48195,1.48195,0
19.06.2010 22:00:00.000 GMT+0100,1.48195,1.48195,1.48195,1.48195,0
