Local time,Open,High,Low,Close,Volume
14.12.2011 23:00:00.000 GMT+0100,1.54638,1.54735,1.54600,1.54717,4696.8902
15.12.2011 01:00:00.000 GMT+0100,1.54717,1.54736,1.54610,1.54648,8481.5198
15.12.2011 03:00:00.000 GMT+0100,1.54650,1.54748,1.54625,1.54671,8318.1699
15.12.2011 05:00:00.000 GMT+0100,1.54669,1.54676,1.54332,1.54400,11328.329600000001
15.12.2011 07:00:00.000 GMT+0100,1.54400,1.54808,1.54356,1.54722,19211.440000000002
15.12.2011 09:00:00.000 GMT+0100,1.54728,1.55034,1.54628,1.54650,33216.2695
15.12.2011 11:00:00.000 GMT+0100,1.54639,1.55230,1.54636,1.54999,22967.769500000002
15.12.2011 13:00:00.000 GMT+0100,1.54999,1.55291,1.54984,1.55091,26633.689400000003
15.12.2011 15:00:00.000 GMT+0100,1.55091,1.55188,1.54735,1.54763,32892.9297
15.12.2011 17:00:00.000 GMT+0100,1.54764,1.55032,1.54760,1.54938,21323.430699999997
15.12.2011 19:00:00.000 GMT+0100,1.54938,1.55189,1.54837,1.55033,14788.4199
15.12.2011 21:00:00.000 GMT+0100,1.55034,1.55151,1.54980,1.55132,10234.4102
15.12.2011 23:00:00.000 GMT+0100,1.55134,1.55229,1.55018,1.55225,5461.340099999999
16.12.2011 01:00:00.000 GMT+0100,1.55229,1.55427,1.55188,1.55338,10920.8403
16.12.2011 03:00:00.000 GMT+0100,1.55336,1.55384,1.55266,1.55277,8248.1702
16.12.2011 05:00:00.000 GMT+0100,1.55275,1.55333,1.55218,1.55302,9189.4302
16.12.2011 07:00:00.000 GMT+0100,1.55302,1.55436,1.55088,1.55153,16116.619600000002
16.12.2011 09:00:00.000 GMT+0100,1.55149,1.55413,1.54930,1.55343,26677.970699999998
16.12.2011 11:00:00.000 GMT+0100,1.55343,1.55512,1.55213,1.55268,22570.0909
16.12.2011 13:00:00.000 GMT+0100,1.55261,1.55571,1.55258,1.55510,23892.519500000002
16.12.2011 15:00:00.000 GMT+0100,1.55498,1.55533,1.55007,1.55283,30974
16.12.2011 17:00:00.000 GMT+0100,1.55288,1.55288,1.54831,1.54981,20750.2998
16.12.2011 19:00:00.000 GMT+0100,1.54982,1.55054,1.54894,1.54980,15597.6504
16.12.2011 21:00:00.000 GMT+0100,1.54980,1.55488,1.54975,1.55427,9174.48
16.12.2011 23:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 01:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 03:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 05:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 07:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 09:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 11:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 13:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 15:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 17:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 19:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 21:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 23:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 01:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 03:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 05:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 07:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 09:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 11:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 13:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 15:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 17:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 19:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 21:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 23:00:00.000 GMT+0100,1.55420,1.55420,1.55134,1.55203,4254.07
19.12.2011 01:00:00.000 GMT+0100,1.55203,1.55215,1.54917,1.54932,8887.9702
19.12.2011 03:00:00.000 GMT+0100,1.54932,1.55042,1.54645,1.54724,10022.5102
19.12.2011 05:00:00.000 GMT+0100,1.54725,1.54991,1.54682,1.54863,9575.3096
19.12.2011 07:00:00.000 GMT+0100,1.54863,1.55073,1.54849,1.54967,14704.1001
19.12.2011 09:00:00.000 GMT+0100,1.54965,1.55228,1.54814,1.54928,28011.899400000002
19.12.2011 11:00:00.000 GMT+0100,1.54928,1.55077,1.54695,1.55042,23406.0801
19.12.2011 13:00:00.000 GMT+0100,1.55042,1.55443,1.54858,1.55416,25631.519500000002
19.12.2011 15:00:00.000 GMT+0100,1.55417,1.55446,1.55098,1.55316,31055.7002
19.12.2011 17:00:00.000 GMT+0100,1.55318,1.55349,1.55179,1.55205,22804.1406
19.12.2011 19:00:00.000 GMT+0100,1.55205,1.55256,1.55142,1.55180,13947.5903
19.12.2011 21:00:00.000 GMT+0100,1.55182,1.55203,1.54925,1.54979,12324.4604
19.12.2011 23:00:00.000 GMT+0100,1.54983,1.55091,1.54937,1.55071,4993.2999
20.12.2011 01:00:00.000 GMT+0100,1.55071,1.55214,1.55051,1.55078,11526.6499
20.12.2011 03:00:00.000 GMT+0100,1.55078,1.55212,1.55025,1.55195,6627.6201
20.12.2011 05:00:00.000 GMT+0100,1.55175,1.55236,1.55116,1.55211,7260.69
