Local time,Open,High,Low,Close,Volume
05.12.2011 09:30:00.000 GMT+0100,1.56356,1.56546,1.56341,1.56461,8971.06
05.12.2011 10:15:00.000 GMT+0100,1.56462,1.56620,1.56250,1.56497,8049.129999999998
05.12.2011 11:00:00.000 GMT+0100,1.56484,1.56484,1.56298,1.56431,7036.35
05.12.2011 11:45:00.000 GMT+0100,1.56431,1.56452,1.56216,1.56366,8008.819999999999
05.12.2011 12:30:00.000 GMT+0100,1.56366,1.56466,1.56266,1.56463,7028.110000000001
05.12.2011 13:15:00.000 GMT+0100,1.56463,1.56557,1.56414,1.56506,6846.259999999999
05.12.2011 14:00:00.000 GMT+0100,1.56501,1.56551,1.56397,1.56531,7335.269999999999
05.12.2011 14:45:00.000 GMT+0100,1.56531,1.56854,1.56531,1.56804,8693.630000000001
05.12.2011 15:30:00.000 GMT+0100,1.56803,1.56970,1.56723,1.56953,12945.250000000002
05.12.2011 16:15:00.000 GMT+0100,1.56955,1.57167,1.56869,1.57092,11396.289999999999
05.12.2011 17:00:00.000 GMT+0100,1.57092,1.57092,1.56817,1.56823,9598.309999999996
05.12.2011 17:45:00.000 GMT+0100,1.56823,1.56903,1.56749,1.56789,6202.469999999998
05.12.2011 18:30:00.000 GMT+0100,1.56789,1.56790,1.56663,1.56680,5495.580000000004
05.12.2011 19:15:00.000 GMT+0100,1.56680,1.56744,1.56337,1.56438,8118.25
05.12.2011 20:00:00.000 GMT+0100,1.56438,1.56531,1.56269,1.56427,8018.029999999999
05.12.2011 20:45:00.000 GMT+0100,1.56429,1.56484,1.56269,1.56291,8249.58
05.12.2011 21:30:00.000 GMT+0100,1.56291,1.56506,1.56273,1.56501,5422.540000000001
05.12.2011 22:15:00.000 GMT+0100,1.56501,1.56520,1.56361,1.56479,3289.239999999999
05.12.2011 23:00:00.000 GMT+0100,1.56477,1.56531,1.56407,1.56426,864.9399999999997
05.12.2011 23:45:00.000 GMT+0100,1.56426,1.56456,1.56377,1.56394,1893.5700000000002
06.12.2011 00:30:00.000 GMT+0100,1.56394,1.56444,1.56365,1.56429,2505.0099999999998
06.12.2011 01:15:00.000 GMT+0100,1.56431,1.56467,1.56372,1.56398,2619.9300000000003
06.12.2011 02:00:00.000 GMT+0100,1.56401,1.56408,1.56208,1.56220,4362.340000000001
06.12.2011 02:45:00.000 GMT+0100,1.56218,1.56307,1.56218,1.56262,2736.1800000000007
06.12.2011 03:30:00.000 GMT+0100,1.56260,1.56307,1.56222,1.56222,2563.2700000000004
06.12.2011 04:15:00.000 GMT+0100,1.56222,1.56289,1.56144,1.56275,4740.2
06.12.2011 05:00:00.000 GMT+0100,1.56275,1.56356,1.56178,1.56197,3770.560000000001
06.12.2011 05:45:00.000 GMT+0100,1.56199,1.56236,1.56148,1.56188,3718.590000000001
06.12.2011 06:30:00.000 GMT+0100,1.56188,1.56301,1.56179,1.56267,3791.500000000001
06.12.2011 07:15:00.000 GMT+0100,1.56267,1.56415,1.56267,1.56395,4397.880000000001
06.12.2011 08:00:00.000 GMT+0100,1.56395,1.56395,1.55944,1.56068,10406.56
06.12.2011 08:45:00.000 GMT+0100,1.56068,1.56313,1.55914,1.56309,10880.2
06.12.2011 09:30:00.000 GMT+0100,1.56308,1.56438,1.56230,1.56270,10514.889999999998
06.12.2011 10:15:00.000 GMT+0100,1.56270,1.56351,1.56156,1.56301,9320.909999999998
06.12.2011 11:00:00.000 GMT+0100,1.56301,1.56608,1.56270,1.56578,10053.160000000003
06.12.2011 11:45:00.000 GMT+0100,1.56581,1.56640,1.56319,1.56400,11240.92
06.12.2011 12:30:00.000 GMT+0100,1.56398,1.56431,1.56228,1.56323,9009.23
06.12.2011 13:15:00.000 GMT+0100,1.56323,1.56380,1.56080,1.56333,8644.09
06.12.2011 14:00:00.000 GMT+0100,1.56336,1.56399,1.56075,1.56141,10004.380000000003
06.12.2011 14:45:00.000 GMT+0100,1.56139,1.56141,1.55908,1.56023,10061.709999999997
06.12.2011 15:30:00.000 GMT+0100,1.56023,1.56404,1.56017,1.56229,12094.500000000002
06.12.2011 16:15:00.000 GMT+0100,1.56230,1.56311,1.55976,1.56019,11322.49
06.12.2011 17:00:00.000 GMT+0100,1.56013,1.56091,1.55627,1.55634,10838.900000000001
06.12.2011 17:45:00.000 GMT+0100,1.55634,1.55886,1.55610,1.55883,8513.370000000004
06.12.2011 18:30:00.000 GMT+0100,1.55884,1.55933,1.55691,1.55754,6391.810000000002
06.12.2011 19:15:00.000 GMT+0100,1.55754,1.55874,1.55749,1.55838,6332.799999999999
06.12.2011 20:00:00.000 GMT+0100,1.55838,1.56048,1.55788,1.56034,6211.6399999999985
06.12.2011 20:45:00.000 GMT+0100,1.56032,1.56096,1.55957,1.55981,6449.3
06.12.2011 21:30:00.000 GMT+0100,1.55981,1.56052,1.55892,1.55954,5054.27
06.12.2011 22:15:00.000 GMT+0100,1.55954,1.56018,1.55918,1.55988,2715.9
06.12.2011 23:00:00.000 GMT+0100,1.55994,1.56043,1.55943,1.56001,1280.2500000000002
06.12.2011 23:45:00.000 GMT+0100,1.55999,1.56073,1.55942,1.56010,2103.12
07.12.2011 00:30:00.000 GMT+0100,1.56006,1.56065,1.55953,1.55967,2250.32
07.12.2011 01:15:00.000 GMT+0100,1.55965,1.56041,1.55955,1.56040,3446.5000000000005
07.12.2011 02:00:00.000 GMT+0100,1.56040,1.56094,1.55987,1.56012,3247.800000000001
07.12.2011 02:45:00.000 GMT+0100,1.56012,1.56119,1.55994,1.56084,5321.690000000002
07.12.2011 03:30:00.000 GMT+0100,1.56084,1.56116,1.56024,1.56035,3022.7600000000007
07.12.2011 04:15:00.000 GMT+0100,1.56035,1.56083,1.56024,1.56053,2046.2
07.12.2011 05:00:00.000 GMT+0100,1.56051,1.56105,1.56037,1.56084,1834.46
07.12.2011 05:45:00.000 GMT+0100,1.56085,1.56142,1.56070,1.56128,2037.2600000000007
07.12.2011 06:30:00.000 GMT+0100,1.56130,1.56219,1.56073,1.56191,3680.240000000001
07.12.2011 07:15:00.000 GMT+0100,1.56190,1.56371,1.56162,1.56306,5316.71
07.12.2011 08:00:00.000 GMT+0100,1.56306,1.56373,1.56093,1.56108,8703.7
07.12.2011 08:45:00.000 GMT+0100,1.56106,1.56357,1.56093,1.56232,8861.48
07.12.2011 09:30:00.000 GMT+0100,1.56234,1.56291,1.56050,1.56182,8997.359999999999
